Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,PlayerId
"Ronny Mauricio","NYM","2B",999,27.1148,-0.12233849432457994,-26.564405097222807,-25.211347165198394,-4.484529678714116,-15.013927410086582,-71.39654784554648,13.800275170131984,-56.59627267541449,"23698"
"Brian Anderson","SEA","3B/OF",750.2100219726562,33.6458,-0.5854607227602983,-26.458318746519325,-25.101469840943647,-4.672738967151121,-14.989605074700911,-71.80759335207532,14.164947568613401,-56.642645783461916,"18289"
"Matt Mervis","CHC","1B",579.239990234375,19.4193,-0.14935011203058762,-26.83019206789389,-25.486024796493766,-4.742479416753107,-15.098253120762099,-72.30629951393345,14.59844914517603,-56.70785036875741,"27845"
"Juan Yepez","WSN","OF/DH",714.8400268554688,20.2676,-0.1869145822760949,-26.779802771279133,-25.474246668836617,-4.732709215046993,-15.064671017504121,-72.23834425494297,14.497187020258568,-56.741157234684394,"18400"
"Ryan McKenna","BAL","OF",999,26.5962,-0.4576429752625631,-26.731025880897356,-25.330753208875542,-4.573238227119542,-15.164861795662388,-72.25752208781739,14.497187020258568,-56.76033506755881,"19928"
"Rece Hinds",,"OF",749.97998046875,19.7046,-0.31380951758230063,-26.822331387278844,-25.4940851697944,-4.602548841375164,-15.07967184292906,-72.31244675895977,14.497187020258568,-56.815259738701194,"sa1169587"
"Blaze Alexander","ARI","SS",999,72.2502,-1.3120408072983754,-25.35066013828562,-23.925810843204943,-4.445448859706619,-14.686440014052682,-69.72040066254824,11.884980284173745,-56.835420378374494,"sa3007742"
"Brett Wisely",,"2B",750.97998046875,37.7423,-0.6083710626127953,-26.46765751957574,-24.99712237090087,-4.429260590541954,-15.141712339186576,-71.64412388281795,13.800275170131984,-56.84384871268597,"27735"
"Alexander Canario","CHC","OF/DH",736.9500122070312,19.6742,-0.2804826092549038,-26.836339586909318,-25.48449395646461,-4.6636228335114644,-15.086894453038646,-72.35183343917893,14.497187020258568,-56.85464641892037,"22842"
"Trey Cabbage","HOU","1B/OF",720.2100219726562,19.3114,-0.37917193294841944,-26.85797339799659,-25.504801124484647,-4.5398805394812305,-15.112389704129226,-72.3942166990401,14.497187020258568,-56.897029678781536,"21078"
"Jonathan Davis","MIA","OF",999,25.4535,-0.398923978144599,-26.87470271335156,-25.363619566665694,-4.471325597577339,-15.299066816505059,-72.40763867224425,14.497187020258568,-56.910451651985674,"15104"
"Luke Voit","NYM","1B/DH",999,20.6721,-0.3898007310052508,-26.82296963808704,-25.476527286781955,-4.733404166365165,-15.090845321182274,-72.51354714342168,14.59844914517603,-56.915097998245656,"14811"
"Bubba Thompson","CIN","OF",999,19.1464,-0.23708841493963298,-27.010182840436567,-25.549476819642543,-4.291128695493804,-15.33252547238123,-72.42040224289379,14.497187020258568,-56.923215222635214,"22261"
"Johnathan Rodriguez","CLE","OF",999,19.7046,-0.22078298990550294,-26.854345403880682,-25.507612828913434,-4.729806769156448,-15.133563744930749,-72.44611173678682,14.497187020258568,-56.94892471652825,"sa3004147"
"Pavin Smith","ARI","OF/DH",999,20.6065,-0.16096980818318282,-26.901207461746157,-25.451627598674467,-4.724124514947453,-15.220729113338365,-72.45865849688963,14.497187020258568,-56.96147147663105,"19892"
"Jace Jung","DET","2B",999,32.841,-0.4695462642290661,-26.50259416263534,-25.09781458049452,-4.692851687355179,-15.02596513039761,-71.78877182511171,13.800275170131984,-56.988496654979734,"sa3019992"
"Mike Siani","STL","OF/DH",999,26.3064,-0.5116335535773574,-26.86499431707017,-25.3540907727571,-4.465479831681814,-15.300177990121538,-72.49637646520799,14.497187020258568,-56.999189444949415,"22557"
"Miguel Sano","LAA","1B/3B",725.6500244140625,19.5279,-0.3470077479317241,-26.747990265410568,-25.443411027848473,-4.6971849160880215,-14.93793555672723,-72.17352951400602,14.164947568613401,-57.00858194539261,"12164"
"Lazaro Armenteros",,"OF",999,26.2728,-0.6645503776569196,-26.812085495555895,-25.384895204034645,-4.5352202812838005,-15.123995303411347,-72.52074666194261,14.497187020258568,-57.02355964168403,"sa969091"
"Alex Call","WSN","OF",749.510009765625,19.7386,-0.22237861762031547,-26.992613763540138,-25.49261682367263,-4.5805965423607935,-15.25857072159202,-72.54677646878588,14.497187020258568,-57.049589448527314,"19296"
"Orelvis Martinez","TOR","3B/SS",999,52.5456,-1.09268575960887,-25.571063223624297,-24.351698703000718,-4.651318104722628,-14.33253127239682,-69.99929706335334,11.884980284173745,-57.11431677917959,"sa3010692"
"Jonah Bride",,"3B",999,26.8246,-0.31256337770395337,-26.80126863005811,-25.289545292444643,-4.671389944720731,-15.235791680851731,-72.31055892577916,14.164947568613401,-57.14561135716576,"24703"
"Owen Caissie","CHC","OF",999,19.7046,-0.2720624865350155,-26.94847270126159,-25.524827107164565,-4.677153956295872,-15.228507328653716,-72.65102357991076,14.497187020258568,-57.15383655965219,"sa3014465"
"Oliver Dunn","MIL","2B",750.5599975585938,32.841,-0.6972269606885493,-26.565513646530906,-25.107468287731685,-4.573319987531449,-15.067510675236225,-72.01103955771883,13.800275170131984,-57.210764387586835,"sa3010595"
"Tim Locastro",,"OF",999,19.7803,-0.38736648900514536,-27.028121420420423,-25.563879318978707,-4.461310111589742,-15.324253412346065,-72.76493075234009,14.497187020258568,-57.26774373208151,"15124"
"Peyton Burdick",,"OF",999,19.2848,-0.4945853376984685,-26.954149921777116,-25.554819192132367,-4.668569259242093,-15.135045297487702,-72.80716900833775,14.497187020258568,-57.30998198807917,"25459"
"Eli White","ATL","OF",999,19.2741,-0.4426908436014918,-27.036351684214583,-25.53307488770116,-4.505582637563592,-15.29456039834824,-72.81226045142907,14.497187020258568,-57.3150734311705,"19346"
"Brett Harris","OAK","3B",999,26.2728,-0.3816560666237512,-26.826967175336225,-25.392080811604334,-4.645349692117718,-15.236408991350876,-72.4824627370329,14.164947568613401,-57.31751516841951,"sa3017293"
"Dominic Smith",,"1B",736.5700073242188,13.4209,-0.0258345169116629,-27.143647419684502,-25.744331742801442,-4.748693104502217,-15.363576591554201,-73.02608337545402,14.59844914517603,-57.42763423027799,"15653"
"Zach Remillard",,"2B",999,32.6708,-0.5497703571992971,-26.748225414660517,-25.22418754030862,-4.458652940843396,-15.265855092187559,-72.2466913451994,13.800275170131984,-57.44641617506741,"19788"
"Hunter Dozier",,"1B/3B/OF/DH",999,20.0237,-0.34725938147684665,-26.898889527671614,-25.539479433157883,-4.67204401583295,-15.199802004095512,-72.6574743622348,14.164947568613401,-57.4925267936214,"15117"
"Jared Young","STL","1B/DH",999,13.0593,-0.16100729180780599,-27.14781294928783,-25.744550434234178,-4.715744212831922,-15.325858430682356,-73.0949733188441,14.59844914517603,-57.49652417366807,"20404"
"Jared Walsh",,"1B",731.97998046875,13.4496,-0.24128370071644248,-27.106863181096124,-25.743332026498834,-4.744359875769374,-15.269312060418805,-73.10515084449958,14.59844914517603,-57.50670169932354,"18607"
"Casey Schmitt","SFG","3B/SS",658.4600219726562,51.4008,-0.49704953874351127,-25.869132998663847,-24.585137208154592,-4.578348173673986,-14.875956728968047,-70.40562464820398,11.884980284173745,-57.52064436403025,"27577"
"Linton Crim","TEX","1B",999,13.1364,-0.16015878264809405,-27.14868634934598,-25.7437694093643,-4.752862813934126,-15.31752464695629,-73.1230020022488,14.59844914517603,-57.52455285707276,"sa3010170"
"Everson Pereira","NYY","OF",742.489990234375,12.8586,-0.16294852237688065,-27.135517911256972,-25.750361399300076,-4.678911774694277,-15.30789446334846,-73.03563407097667,14.497187020258568,-57.53844705071809,"23695"
"Nasim Nuñez","WSN","SS",749.9199829101562,65.682,-1.2859117919841332,-26.05705152862567,-24.284716258245197,-3.6119155804557797,-15.252459285098912,-70.49205444440969,11.884980284173745,-57.607074160235946,"sa3010695"
"Kolten Wong","BAL","2B",999,19.9201,-0.1206164026547458,-26.9529069785857,-25.48483763571211,-4.564571769653854,-15.285053680519745,-72.40798646712616,13.800275170131984,-57.607711296994175,"12532"
"Kenedy Corona",,"OF",748.8300170898438,13.1364,-0.23262196148122183,-27.174015391536674,-25.7506113376865,-4.6161208382740035,-15.34734112673345,-73.12071065571185,14.497187020258568,-57.623523635453274,"sa3009845"
"Heliot Ramos",,"OF",750.7100219726562,13.1011,-0.17341976725175043,-27.170219405066614,-25.763264268317684,-4.675069102341358,-15.341229671842818,-73.12320221482024,14.497187020258568,-57.62601519456167,"22515"
"Billy McKinney","PIT","OF",999,13.1987,-0.19726131845169395,-27.158125957860737,-25.75120495532042,-4.734426153239445,-15.3243768781254,-73.1653952629977,14.497187020258568,-57.668208242739134,"15654"
"Roman Anthony","BOS","OF",999,13.1364,-0.1726381369837751,-27.20948948999198,-25.745612644444172,-4.699433290866351,-15.399751457780662,-73.22692502006693,14.497187020258568,-57.729737999808364,"sa3020211"
"Jake Marisnick","LAA","OF",999,12.8343,-0.20134296698233878,-27.217047904507123,-25.783696386909384,-4.632390892216664,-15.395121573844508,-73.22959972446002,14.497187020258568,-57.732412704201444,"11339"
"Jorge Barrosa",,"OF",999,13.1364,-0.1908482488105653,-27.23364278593292,-25.766200997804322,-4.642120210671063,-15.434568218831973,-73.26738046205082,14.497187020258568,-57.770193441792266,"sa3005524"
"Leury Garcia","ATL","OF",999,13.0919,-0.09333007379751504,-27.23643097846151,-25.786539375534954,-4.709612291586241,-15.470990007418337,-73.29690272679855,14.497187020258568,-57.79971570653998,"5913"
"Pedro León","HOU","OF",999,13.1364,-0.3633597883149579,-27.223497729668313,-25.77013744359357,-4.59817473852789,-15.369688046444834,-73.32485774654955,14.497187020258568,-57.82767072629099,"sa3014838"
"Bradley Zimmer","COL","OF",750.760009765625,13.2399,-0.3026221943290591,-27.256150037124193,-25.781353237813573,-4.587505181428075,-15.402405926042523,-73.33003657673743,14.497187020258568,-57.832849556478855,"16221"
"Victor Mesa",,"OF",999,13.1364,-0.21608021706082806,-27.218929098506738,-25.798754923300667,-4.701150229058803,-15.396047539593225,-73.33096200752026,14.497187020258568,-57.833774987261684,"sa3010700"
"Otto Lopez","SFG","SS",999,47.1931,-0.12311889270283742,-26.236000908756058,-24.687797640642863,-4.36234083251013,-15.331661230323416,-70.7409195049353,11.884980284173745,-57.855939220761556,"19608"
"Luken Baker","STL","1B/DH",725.0999755859375,6.67934,-0.07213024503921545,-27.349807015982275,-25.94837174337835,-4.7659442590216825,-15.385367942854865,-73.5216212062764,14.59844914517603,-57.92317206110037,"21497"
"Josh Harrison",,"P/2B/3B/OF/DH",999,19.1992,-0.10413192534865881,-26.99278171584843,-25.578844114508918,-4.700496157946586,-15.34931654240774,-72.72557045606032,13.800275170131984,-57.92529528592834,"8202"
"Nick Maton","BAL","2B/3B",999,20.1155,-0.31959693362318903,-26.962312948583772,-25.505675890215592,-4.701845180376975,-15.258632463680447,-72.74806341647997,13.800275170131984,-57.94778824634799,"21635"
"Addison Barger","TOR","3B/SS",999,39.4092,-0.3803481957314787,-26.17805311753445,-24.802548670325173,-4.625196097799229,-14.873055365942562,-70.85920144733291,11.884980284173745,-57.974221163159164,"sa3006910"
"Kody Clemens","PHI","1B",999,6.46889,-0.10034033975682112,-27.37406108731277,-25.964398767740096,-4.7471396825649395,-15.40512211799529,-73.59106199536991,14.59844914517603,-57.99261285019388,"20572"
"Jose Barrero","TEX","SS",750.9500122070312,44.2565,-0.9173420589209152,-26.079525261437823,-24.745032525570874,-4.353674350678354,-14.805335554220845,-70.9009097508288,11.884980284173745,-58.01592946665506,"23378"
"Oscar Gonzalez","NYY","OF",749.9199829101562,6.75156,-0.0206101129826688,-27.352696003923356,-25.96533602737842,-4.761978946050902,-15.431543353232112,-73.53216444356745,14.497187020258568,-58.03497742330888,"20970"
"Grae Kessinger","HOU","1B/2B/3B/SS",750.5999755859375,54.1496,-1.253420702876265,-25.975756844808885,-24.424523248046544,-4.445121842425078,-14.869845292474938,-70.96866793063171,11.884980284173745,-58.083687646457975,"25813"
"Alfonso Rivas","STL","1B",999,6.6089,-0.0691319304128325,-27.427003487274945,-25.975208426048322,-4.7350802273974235,-15.486052574931703,-73.69247664606522,14.59844914517603,-58.09402750088919,"21560"
"Dane Myers","MIA","OF",750.760009765625,6.44838,-0.02462670668561685,-27.406142300856267,-25.97951979803875,-4.723920120009207,-15.457655924020594,-73.59186484961045,14.497187020258568,-58.09467782935187,"22054"
"Jake Lamb",,"P/1B",999,6.57336,-0.10043539111413759,-27.416556104841654,-25.981706712366112,-4.759403536477904,-15.457285535881356,-73.71538728068116,14.59844914517603,-58.11693813550513,"13329"
"Dustin Harris",,"1B/OF",999,6.5682,-0.09037235837451915,-27.415145209341944,-25.96586713248341,-4.685125462443387,-15.459754805474217,-73.61626496811749,14.497187020258568,-58.11907794785891,"sa3010279"
"Ben Gamel","NYM","OF/DH",999,6.84741,-0.0823034045945549,-27.411147652069836,-25.963180341383204,-4.738595864194234,-15.465063751196706,-73.66029101343854,14.497187020258568,-58.16310399317996,"12160"
"David Hensley","HOU","1B/2B/3B/OF/DH",999,19.7183,-0.3615196309586581,-27.054727004273364,-25.556100056532,-4.621230784828448,-15.382528266725242,-72.97610574331772,13.800275170131984,-58.175830573185735,"25111"
"David Dahl","PHI","OF",999,6.45762,-0.06351371336650478,-27.415044413929458,-25.98448722570585,-4.750328285328521,-15.470434420610099,-73.68380805894043,14.497187020258568,-58.18662103868185,"13744"
"Trayce Thompson","NYM","OF",999,6.5275,-0.1692453828082636,-27.40446265763577,-25.976489346312594,-4.744359875769374,-15.413949783236214,-73.70850704576222,14.497187020258568,-58.21132002550364,"9952"
"Ryan Ward","LAD","OF",999,6.5682,-0.16037964994433582,-27.406377450106213,-25.985611929823218,-4.7381870682262175,-15.440679664523843,-73.73123576262384,14.497187020258568,-58.23404874236526,"sa1169792"
"Daz Cameron","OAK","OF",999,6.45518,-0.1150082720913995,-27.443665565642405,-26.00316981283566,-4.705851373553709,-15.476916263639968,-73.74461128776315,14.497187020258568,-58.24742426750458,"18353"
"Cooper Hummel",,"OF/DH",999,6.76016,-0.14614089710050363,-27.447999047554024,-25.974958487661894,-4.69522270275137,-15.486731627519276,-73.75105276258707,14.497187020258568,-58.2538657423285,"19458"
"Samad Taylor","SEA","2B/3B/OF",735.6300048828125,13.0648,-0.16014059074938672,-27.229040556300514,-25.752423363055765,-4.505787020318794,-15.415369612102266,-73.06276114252672,13.800275170131984,-58.26248597239474,"22274"
"Hoy Park","OAK","2B",999,19.2016,-0.3538947306790128,-27.112271653890865,-25.604368629960923,-4.629774595584751,-15.370243633253072,-73.07055324336861,13.800275170131984,-58.27027807323663,"18027"
"Christopher Roller",,"OF",999,6.5682,-0.15345683133593124,-27.447965469106123,-25.991672833275537,-4.718687538928423,-15.481546147576122,-73.79332882022213,14.497187020258568,-58.29614179996356,"sa3004068"
"Eduardo Escobar","TOR","2B/3B",725.9000244140625,13.1323,-0.18991875427083935,-27.138003797639808,-25.763920342615894,-4.743787562023303,-15.310919328948325,-73.14654978549815,13.800275170131984,-58.34627461536618,"6153"
"Tyler Wade","SDP","3B/SS/OF/DH",999,38.7257,-0.6434588699398793,-26.564875395722705,-24.998746914548,-3.8212187262227797,-15.29758524555058,-71.32588515198394,11.884980284173745,-58.440904867810204,"15730"
"Tyler Nevin","BAL","1B/3B/OF/DH",999,6.58693,-0.052857295557386774,-27.40281661288611,-25.97405247497726,-4.756705489332806,-15.453272962444347,-73.6397048351979,14.164947568613401,-58.474757266584504,"17893"
"Mike Brosseau","KCR","3B",750.4600219726562,6.74113,-0.10211550543687659,-27.403152537525624,-25.972084252082638,-4.7470579236759125,-15.440864863192843,-73.66527508191389,14.164947568613401,-58.5003275133005,"19683"
"Austin Shenton",,"1B/3B",999,6.5682,-0.0971935696602515,-27.409904708878422,-25.967929096239107,-4.763900282988802,-15.448210957479287,-73.68713861524586,14.164947568613401,-58.522191046632464,"sa3009869"
"Tyler Fitzgerald","SFG","3B/OF",748.969970703125,6.3567,-0.1176014864065321,-27.4318408661573,-25.996796495711084,-4.696530844975805,-15.470496153499766,-73.71326584675049,14.164947568613401,-58.548318278137096,"26208"
"Ehire Adrianza",,"SS",999,45.1008,-0.68259606049274,-26.29535959547737,-24.802173706880904,-4.574709890167792,-15.166960658718487,-71.5217999117373,11.884980284173745,-58.63681962756356,"8418"
"Brady House","WSN","3B/SS",999,32.841,-0.2796568128720481,-26.4810611069147,-25.149675883222102,-4.649069723852776,-15.049608449990755,-71.60907197685239,11.884980284173745,-58.72409169267865,"sa3017694"
"Adael Amador",,"SS",717.27001953125,26.2728,-0.012621576964897569,-26.69592128552947,-25.24237021342249,-4.537427775856177,-15.195665983276692,-71.68400683504971,11.884980284173745,-58.79902655087598,"sa3014682"
"Yunior Severino","MIN","2B/3B",999,6.5682,-0.10200149773958475,-27.386255309908215,-25.970147257520157,-4.755765259824672,-15.415369612102266,-73.62953893709489,13.800275170131984,-58.82926376696292,"sa3003185"
"Tommy La Stella",,"DH",999,33.5951,-0.24599466350320007,-26.5483813097094,-25.08013170966731,-4.677644506584274,-15.168257021805205,-71.72040921126938,11.884980284173745,-58.835428927095634,"12371"
"Brad Miller","SDP","DH",999,32.6713,-0.6608846594188181,-26.456101567811423,-25.088067169639373,-4.635252457901258,-14.882068239051248,-71.72237409382213,11.884980284173745,-58.837393809648376,"12775"
"Jose Fermin","STL","2B/3B",999,6.48315,-0.04267671023233484,-27.42485354555455,-25.97245914104073,-4.731768985538861,-15.486484695960609,-73.65824307832709,13.800275170131984,-58.85796790819511,"21746"
"David Villar","SFG","2B",999,6.59013,-0.130271134882566,-27.393679330540035,-25.974208691124165,-4.749919489360506,-15.416665984387745,-73.66474463029503,13.800275170131984,-58.86446946016304,"24782"
"Christian Arroyo","MIL","2B",748.6500244140625,6.51339,-0.05784237435670213,-27.41141637976769,-25.99614040279133,-4.735121104557616,-15.467841676039141,-73.66836193751247,13.800275170131984,-58.8680867673805,"16434"
"Vinny Capra","MIL","2B/3B",999,6.58053,-0.05898835148362859,-27.439634429922393,-25.985768145970123,-4.741580067450927,-15.497719893305348,-73.72369088813242,13.800275170131984,-58.92341571800044,"25040"
"Jahmai Jones","NYY","2B/DH",999,6.6365,-0.12291254385055951,-27.435502498789898,-25.97602071649343,-4.725269142439596,-15.486176040711038,-73.74588094228451,13.800275170131984,-58.94560577215254,"18872"
"Buddy Kennedy","DET","2B/3B/DH",999,6.68094,-0.08784550888546866,-27.45334032340711,-25.99435962437575,-4.745708898199762,-15.51049838529547,-73.79175274016356,13.800275170131984,-58.991477570031584,"22505"
"Christopher Martin","MIN","SS/OF",999,32.841,-0.45147538705952556,-26.714263007117413,-25.119746292161683,-4.381472427771294,-15.32869810681198,-71.99565522092189,11.884980284173745,-59.110674936748154,"sa3014454"
"Mike Ford",,"DH",999,19.4752,-0.3246996919796354,-26.79612890498415,-25.465842616288487,-4.746035935278752,-15.008371542004191,-72.34107869053521,11.884980284173745,-59.45609840636148,"15585"
"Rodolfo Castro","PHI","2B/SS",999,19.9993,-0.32017272678200887,-26.84124416273333,-25.499864925149698,-4.662846127872908,-15.108377130692217,-72.43250507323016,11.884980284173745,-59.54752478905642,"21987"
"Elvis Andrus",,"2B/SS",710.7000122070312,19.8412,-0.0765130726353907,-26.988918532436713,-25.526482860522297,-4.543028272699023,-15.356230497267756,-72.49117323556118,11.884980284173745,-59.606192951387435,"8709"
"Ryan Bliss","SEA","2B/SS",999,19.7046,-0.2932872668842887,-26.971685360156865,-25.545446670235318,-4.4278297894250915,-15.277398930983727,-72.51564801768528,11.884980284173745,-59.63066773351154,"sa3016951"
"Coco Montes","COL","2B/3B/SS",734.4000244140625,19.5368,-0.1949579809502342,-26.930937182790135,-25.538136074850865,-4.657572672677691,-15.252088869363387,-72.5736927806323,11.884980284173745,-59.68871249645856,"21547"
"Zack Short","NYM","2B/3B/SS",999,26.0815,-0.675932685894937,-26.842823010541334,-25.35012311725725,-4.62932491941078,-15.18146765782114,-72.67967139092544,11.884980284173745,-59.79469110675169,"19562"
"Ryan Kreidler","DET","2B/3B/SS",999,19.1721,-0.37421558543383,-27.01310542684848,-25.580218719769622,-4.599033204578354,-15.26776876577342,-72.8343417024037,11.884980284173745,-59.94936141822996,"25867"
"Alika Williams","PIT","SS",999,18.9727,-0.24200670865091467,-27.04169296006767,-25.603275172797247,-4.6971849160880215,-15.367342233432543,-72.95150199103638,11.884980284173745,-60.06652170686264,"27604"
"Leonardo Jimenez",,"2B/SS",999,19.7046,-0.2649173320695241,-27.048075628333052,-25.573439248111708,-4.689867481052724,-15.385491390236675,-72.96179107980369,11.884980284173745,-60.076810795629946,"sa3006891"
"Osleivis Basabe","TBR","SS",999,13.0912,-0.011349771345142446,-27.225042979005483,-25.78313401622916,-4.677194836501825,-15.482657321192601,-73.1793789242742,11.884980284173745,-60.29439864010047,"23985"
"Wenceel Pérez","DET","2B/SS",999,13.1364,-0.11809991352630653,-27.227663259271637,-25.767544393354427,-4.650541386901026,-15.435802849029022,-73.19965180208241,11.884980284173745,-60.314671517908664,"sa3003326"
"Eddys Leonard","DET","SS",749.969970703125,13.1364,-0.13430597909040257,-27.19467500715331,-25.7754797788403,-4.73221865866707,-15.380120730022046,-73.21680015377314,11.884980284173745,-60.33181986959939,"sa3005554"
"Julio Carreras","COL","3B/SS",999,13.1364,-0.12091205583148203,-27.232870141241403,-25.786258190194836,-4.682059495729026,-15.446297265495906,-73.26839714849267,11.884980284173745,-60.38341686431892,"sa3005598"
"Jose Iglesias","NYM","SS",999,13.4366,-0.07170727990427804,-27.231727993462474,-25.793287600239168,-4.724492430709517,-15.4672860892309,-73.28850139354634,11.884980284173745,-60.4035211093726,"10231"
"Kyren Paris",,"2B/SS/OF/DH",748.7000122070312,12.9384,-0.2793297847768387,-27.257695286461367,-25.768325418224304,-4.588568042416785,-15.410863193945445,-73.30478172582474,11.884980284173745,-60.41980144165099,"26420"
"Jose Tena","CLE","2B/3B/SS/DH",999,13.0888,-0.17671704168935307,-27.230753797991834,-25.806190469256784,-4.690521558256464,-15.42938273888882,-73.33356560608325,11.884980284173745,-60.44858532190951,"23691"
"Angel Martínez","CLE","2B/SS",999,13.1364,-0.18417639163519167,-27.228805407050565,-25.795443267612843,-4.711451864305032,-15.423333016887854,-73.34320994749149,11.884980284173745,-60.45822966331775,"sa3008762"
"Jacob Amaya",,"2B/SS",999,13.0952,-0.19148117733499986,-27.243216748285136,-25.778791434528124,-4.727762792362126,-15.414999214764263,-73.35625136727464,11.884980284173745,-60.4712710831009,"23296"
"Jonathan Ornelas",,"3B/SS",999,13.4324,-0.23334186791377456,-27.25749373568224,-25.78553965923234,-4.689131649528599,-15.445556480018663,-73.41106339237561,11.884980284173745,-60.526083108201874,"24597"
"Willie Calhoun","LAA","DH",999,6.65129,-0.019444438920227968,-27.37107132398213,-25.95596348685982,-4.7600167296684885,-15.423888603696094,-73.53038458312675,11.884980284173745,-60.64540429895301,"17838"
"Daniel Vogelbach",,"DH",750.0499877929688,6.71268,-0.07861437534471989,-27.37271736873179,-25.943904173862556,-4.765494584370592,-15.405986378450626,-73.56671688076028,11.884980284173745,-60.681736596586546,"14130"
"David Hamilton","BOS","2B/SS",999,6.4188,-0.09350665515560909,-27.440843774642982,-25.974927240708205,-4.603202912487382,-15.496670452578536,-73.60915103557272,11.884980284173745,-60.72417075139897,"27531"
"Tucupita Marcano","SDP","SS",999,6.68768,-0.03528705913248092,-27.43160571690735,-25.9778327418627,-4.711656265334802,-15.495127153333772,-73.65150893657112,11.884980284173745,-60.76652865239737,"22871"
"Maxwell Schuemann","OAK","SS/OF",999,6.5682,-0.1489145828916888,-27.475948349987945,-26.009668099153455,-4.692361130975255,-15.513152853557335,-73.84004501656568,11.884980284173745,-60.955064732391946,"sa3007511"
"Livan Soto","LAA","2B/SS",999,6.38369,-0.12203050392601333,-27.469666477135053,-26.011386402283197,-4.748447826312255,-15.514696148202718,-73.86622735785924,11.884980284173745,-60.981247073685495,"22471"
"Logan Davidson","OAK","SS",999,6.5682,-0.15511683274864102,-27.46318303348011,-26.02044651050799,-4.748202549645173,-15.496114865770299,-73.88306379215223,11.884980284173745,-60.99808350797848,"sa918676"
